class;bad_scores;;;;;;;;;;;;
03.02.2003;20000000;РЕЗУЛЬТАТ ВЗАИМОЗАЧЕТА ПО СДЕЛКАМ ПО ДАТЕ ВАЛЮТИРО;09.02.2009;20000000.0;;;;;;;;
03.02.2003;20000000;РЕЗУЛЬТАТ ВЗАИМОЗАЧЕТА ПО СДЕЛКАМ ПО ДАТЕ ВАЛЮТИРО;09.02.2009;20000000.0;;;;;;;;
03.02.2003;20000000;РЕЗУЛЬТАТ ВЗАИМОЗАЧЕТА ПО СДЕЛКАМ ПО ДАТЕ ВАЛЮТИРО;09.02.2009;20000000.0;;;;;;;;
03.02.2003;20000000;РЕЗУЛЬТАТ ВЗАИМОЗАЧЕТА ПО СДЕЛКАМ ПО ДАТЕ ВАЛЮТИРО;09.02.2009;20000000.0;;;;;;;;
03.02.2003;7391800;РЕЗУЛЬТАТ ВЗАИМОЗАЧЕТА ПО СДЕЛКАМ ПО ДАТЕ ВАЛЮТИРО;09.02.2009;7391800.0;;;;;;;;
03.02.2003;3201638;ОПЛАТА ПО С/Ф 696 ОТ 20.01.09 ЗА ТОВАР. В Т.Ч. НДС;09.02.2009;3201638.0;;;;;;;;
03.02.2003;3717484;ФИНАНСИРОВАНИЕ ГЛ УПФ РФ НА ВЫПЛАТУ З/ПЛАТЫ И НАЧИ;09.02.2009;3717484.0;;;;;;;;
03.02.2003;3905003;110950=7743.00; 110600=47479.00; РАЗРЕШ.N28/200/02;09.02.2009;3905003.0;;;;;;
03.02.2003;3532215;ФИНАНСИРОВАНИЕ ГЛ УПФ РФ НА ВЫПЛАТУ З/ПЛАТЫ И НАЧИ;09.02.2009;3532215.0;;;;;;;;
03.02.2003;6166727;ПОГАШЕНИЕ ОБЯЗАТЕЛЬСТВА В ПОЛЬЗУ БАНКА. НДС НЕ ОБЛ;09.02.2009;6166727.0;;;;;;;;
03.02.2003;53000000;ПЕРЕВОД СОБСТВЕННЫХ СРЕДСТВ. НДС-НЕ ОБЛАГАЕТСЯ;09.02.2009;53000000.0;;;;;;;;
03.02.2003;3400997;1010510;45286590000;ТП;МС.01.2009;0;0;НС. ЕСН В ПФ;09.02.2009;3400997.0;;
03.02.2003;12354506.18;ЗАЧИСЛЕНИЕ ЗАР ПЛАТЫ ЗА 01/2009 СОТРУДНИКОВ ООО ТЕ;09.02.2009;12354506.18;;;;;;;;
03.02.2003;9223428.96;ПЕРЕВОД СОБСТВЕННЫХ СРЕДСТВ. НДС НЕОБЛАГАЕТСЯ;09.02.2009;9223428.96;;;;;;;;
03.02.2003;5000000;ПОСТАВКА МБК НА ОСНОВАНИИ РАСПОРЯЖЕНИЯ N 05-06/106;09.02.2009;5000000.0;;;;;;;;
03.02.2003;3462000;ПРЕДОПЛАТА ЗА ТРУБЫ ПО ДОГ. 06-02-01 ОТ 01.11. 01 ;09.02.2009;3462000.0;;;;;;;;
03.02.2003;48000000;ПЕРЕЧИСЛЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ СОГЛАСНО ДОГОВОРУ КО;09.02.2009;48000000.0;;;;;;;;
03.02.2003;5000000;РАЗМЕЩЕНИЕ МБК                           СДЕЛКА EL;09.02.2009;5000000.0;;;;;;;;
03.02.2003;5000000;РАЗМЕЩЕНИЕ МБК                           СДЕЛКА AB;09.02.2009;5000000.0;;;;;;;;
03.02.2003;5000000;РАЗМЕЩЕНИЕ МБК                           СДЕЛКА AG;09.02.2009;5000000.0;;;;;;;;
03.02.2003;6000000;ПОСТАВКА МБК ПО СДЕЛКЕ 110 ОТ 09.02.2009Г;09.02.2009;6000000.0;;;;;;;;
03.02.2003;5000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 22 ОТ 31.01.2009Г;09.02.2009;5000000.0;;;;;;;;
03.02.2003;15000000;ПРЕДОСТАВЛЕНИЕ МБК ПО СДЕЛКЕ ОТ 09.02.09. КОНТРАГЕ;09.02.2009;15000000.0;;;;;;;;
03.02.2003;15000000;ПРЕДОСТАВЛЕНИЕ МБК ПО СДЕЛКЕ ОТ 09.02.09. КОНТРАГЕ;09.02.2009;15000000.0;;;;;;;;
03.02.2003;30000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293406/3279 ОТ 31.01.09. КОН;09.02.2009;30000000.0;;;;;;;;
03.02.2003;5000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293414/3285 ОТ 31.01.09. КОН;09.02.2009;5000000.0;;;;;;;;
03.02.2003;5000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 1\02\0;09.02.2009;5000000.0;;;;;;;;
03.02.2003;15000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 4\02\0;09.02.2009;15000000.0;;;;;;;;
03.02.2003;6000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 5\02\0;09.02.2009;6000000.0;;;;;;;;
03.02.2003;5000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 7\02\0;09.02.2009;5000000.0;;;;;;;;
03.02.2003;10000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293420/3287 ОТ 31.01.09. КОН;09.02.2009;10000000.0;;;;;;;;
03.02.2003;10000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293484/3315 ОТ 31.01.09. КОН;09.02.2009;10000000.0;;;;;;;;
03.02.2003;5000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293493/3321 ОТ 31.01.09. КОН;09.02.2009;5000000.0;;;;;;;;
03.02.2003;14000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293510/3329 ОТ 31.01.09. КОН;09.02.2009;14000000.0;;;;;;;;
03.02.2003;17000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293479/3311 ОТ 31.01.09. КОН;09.02.2009;17000000.0;;;;;;;;
03.02.2003;21475307.08;СПИСАНИЕ СРЕДСТВ ПО РЕЗУЛЬТАТАМ НЕТТИНГА ОПЕРАЦИЙ ;09.02.2009;21475307.08;;;;;;;;
03.02.2003;30000000;СПИСАНИЕ СРЕДСТВ ПО РЕЗУЛЬТАТАМ НЕТТИНГА ОПЕРАЦИЙ ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;30000000;СПИСАНИЕ СРЕДСТВ ПО РЕЗУЛЬТАТАМ НЕТТИНГА ОПЕРАЦИЙ ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;30000000;СПИСАНИЕ СРЕДСТВ ПО РЕЗУЛЬТАТАМ НЕТТИНГА ОПЕРАЦИЙ ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;10000000;ПЕРЕВОД СРЕДСТВ ДЛЯ УЧАСТИЯ В ТОРГАХ.;09.02.2009;10000000.0;;;;;;;;
03.02.2003;5000000;ОПЛАТА ПО ДОГОВОРУ КУПЛИ-ПРОДАЖИ ПРОСТЫХ ВЕКСЕЛЕЙ ;09.02.2009;5000000.0;;;;;;;;
03.02.2003;10000000;301KNF.ПРЕДОСТАВЛЕНИЕ МБК ПО СДЕЛКЕ 293815/3508 ОТ;09.02.2009;10000000.0;;;;;;;;
03.02.2003;5000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293327/3243 ОТ 31.01.09. КОН;09.02.2009;5000000.0;;;;;;;;
03.02.2003;9000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293485/3316 ОТ 31.01.09. КОН;09.02.2009;9000000.0;;;;;;;;
03.02.2003;14022000;ПОКУПКА ВАЛЮТЫ ПО СДЕЛКЕ N 84 ОТ 09.02.2009Г.НДС Н;09.02.2009;14022000.0;;;;;;;;
03.02.2003;26794800;НА ФИНАНСИРОВАНИЕ ПЕНСИЙ И ПОСОБИЙ В ФЕВРАЛЕ 2009 ;09.02.2009;26794800.0;;;;;;;;
03.02.2003;12000000;ПОГАШЕНИЕ КРЕДИТА ПО ДОГОВОРУ 02-260/К ОТ 02.12.20;09.02.2009;12000000.0;;;;;;;;
03.02.2003;3818664;ПЕРЕЧИСЛЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ ПО ДОГОВОРУ КОМИССИИ;09.02.2009;3818664.0;;;;;;;;
03.02.2003;5000000;ОПЛАТА СОГЛАСНО ЗАЯВКЕ НА ПРИБРЕТЕНИЕ ВЕКСЕЛЕЙ БАН;09.02.2009;5000000.0;;;;;;;;
03.02.2003;3928533.11;ВЫПЛАТА ЗАРАБОТНОЙ ПЛАТЫ СОТРУДНИКАМ ЗА ЯНВАРЬ 200;09.02.2009;3928533.11;;;;;;;;
03.02.2003;200000000;ПЕРЕЧИСЛЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ В СООТВЕТСТВИИ С ПРИ;09.02.2009;200000000.0;;;;;;;;
03.02.2003;14000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА ПО ДОГОВОРУ ;09.02.2009;14000000.0;;;;;;;;
03.02.2003;5000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 2\02\0;09.02.2009;5000000.0;;;;;;;;
03.02.2003;15900950;ПЕРЕЧИСЛЕНИЕ СРЕДСТВ НА ПОКУПКУ ВАЛЮТЫ (СДЕЛКА ОТ ;09.02.2009;15900950.0;;;;;;;;
03.02.2003;16240000;РАСЧЕТЫ ПО ОПЕРАЦИЯМ НА ОРЦБ. (НДС НЕ ОБЛАГАЕТСЯ).;09.02.2009;16240000.0;;;;;;;;
03.02.2003;3185127.4;ПЕРЕЧИСЛЕНИЕ СРЕДСТВ НА ПОКУПКУ ВАЛЮТЫ (СДЕЛКА ОТ ;09.02.2009;3185127.4;;;;;;;;
03.02.2003;17000000;ПРЕДОСТАВЛЕНИЕ КРЕДИТА.;09.02.2009;17000000.0;;;;;;;;
03.02.2003;22354246.25;ПЕРЕЧИСЛЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ НА ПОКУПКУВАЛЮТЫ ПО ;09.02.2009;22354246.25;;;;;;;;
03.02.2003;3023850;АВАНС ПО ДОГ N3/09 ОТ 24/01/09 ЗА РАЗРАБОТКУ ЗДАНИ;09.02.2009;3023850.0;;;;;;;;
03.02.2003;10000000;ПОГАШЕНИЕ ОБЯЗАТЕЛЬСТВА В ПОЛЬЗУ БАНКА. НДС НЕ ОБЛ;09.02.2009;10000000.0;;;;;;;;
03.02.2003;5000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293299/3222 ОТ 31.01.09. КОН;09.02.2009;5000000.0;;;;;;;;
03.02.2003;35000000;110950=7743.00; 110600=47479.00; РАЗРЕШ.N28/200/02;09.02.2009;35000000.0;;;;;;
03.02.2003;15000000;ВОЗВРАТ МБК ПО СД.Д-347 ОТ 31.01.2009;09.02.2009;15000000.0;;;;;;;;
03.02.2003;4000000;ВОЗВРАТ МБК ПО СДЕЛКЕ Д-351 ОТ 31/01/09;09.02.2009;4000000.0;;;;;;;;
03.02.2003;20000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293311/3234 ОТ 31.01.09. КОН;09.02.2009;20000000.0;;;;;;;;
03.02.2003;30000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293314/3237 ОТ 31.01.09. КОН;09.02.2009;30000000.0;;;;;;;;
03.02.2003;15000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 12\02\;09.02.2009;15000000.0;;;;;;;;
03.02.2003;10000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 13\02\;09.02.2009;10000000.0;;;;;;;;
03.02.2003;816300000;ФИНАНСИРОВАНИЕ НА ФЕВРАЛЬ 2009 Г..ПО 1802/442/322:;09.02.2009;816300000.0;;;;;;;;
03.02.2003;5000000;ПОДКРЕПЛЕНИЕ КОРРЕСПОНДЕНТСКОГО СЧЕТА НДС НЕ ОБЛАГ;09.02.2009;5000000.0;;;;;;;;
03.02.2003;3447000;ДЕПОНИРОВАНИЕ РУБЛЕВЫХ СРЕДСТВ ДЛЯ ПОКУПКИ ВАЛЮТЫ ;09.02.2009;3447000.0;;;;;;;;
03.02.2003;10000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 14\02\;09.02.2009;10000000.0;;;;;;;;
03.02.2003;50000000;(1010520) 75838978.58 (1090110) 81316.66 (1090200);09.02.2009;50000000.0;;;;;;;;
03.02.2003;31852500;ПОСТАВКА СРЕДСТВ ПО КОНВЕРСИОННОЙ СДЕЛКЕ ОТ 09.02.;09.02.2009;31852500.0;;;;;;;;
03.02.2003;31850000;ПОСТАВКА РУБЛЕЙ ПО СДЕЛКЕ ПОКУПКИ ДОЛЛАРОВ США.НДС;09.02.2009;31850000.0;;;;;;;;
03.02.2003;50000000;ПОСТАВКА РУБЛЕЙ ДЛЯ ПОКУПКИ ВАЛЮТЫ.НДС НЕ ОБЛАГАЕТ;09.02.2009;50000000.0;;;;;;;;
03.02.2003;68458600;ПОСТАВКА РУБЛЕЙ ДЛЯ ПОКУПКИ EUR ПО СДЕЛКЕ ОТ 09.02;09.02.2009;68458600.0;;;;;;;;
03.02.2003;10000000;ОПЛАТА ПО ДОГОВОРУ КУПЛИ-ПРОДАЖИ ВЕКСЕЛЕЙ N 1 ОТ 0;09.02.2009;10000000.0;;;;;;;;
03.02.2003;8000000;ПОСТАВКА МБК ПО СДЕЛКЕ 216 ОТ 09.02.2009Г;09.02.2009;8000000.0;;;;;;;;
03.02.2003;7000000;ПОСТАВКА МБК ПО СДЕЛКЕ 80 ОТ 09.02.2009Г;09.02.2009;7000000.0;;;;;;;;
03.02.2003;8000000;ПОСТАВКА МБК ПО СДЕЛКЕ 169 ОТ 09.02.2009Г;09.02.2009;8000000.0;;;;;;;;
03.02.2003;5000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 564 ОТ 31.01.2009Г;09.02.2009;5000000.0;;;;;;;;
03.02.2003;20000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 15\02\;09.02.2009;20000000.0;;;;;;;;
03.02.2003;6000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 16\02\;09.02.2009;6000000.0;;;;;;;;
03.02.2003;15000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 17\02\;09.02.2009;15000000.0;;;;;;;;
03.02.2003;5000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 18\02\;09.02.2009;5000000.0;;;;;;;;
03.02.2003;6000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;6000000.0;;;;;;;;
03.02.2003;9000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;9000000.0;;;;;;;;
03.02.2003;30000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;30000000;301KNFПРЕДОСТАВЛЕНИЕ МБК.НДС НЕ ОБЛАГАЕТСЯ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;30000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;15000000;ВОЗВРАТ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГАЕТСЯ.;09.02.2009;15000000.0;;;;;;;;
03.02.2003;15000000;ВОЗВРАТ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГАЕТСЯ.;09.02.2009;15000000.0;;;;;;;;
03.02.2003;15000000;ВОЗВРАТ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГАЕТСЯ.;09.02.2009;15000000.0;;;;;;;;
03.02.2003;30000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;30000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;30000000;ВОЗВРАТ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГАЕТСЯ.;09.02.2009;30000000.0;;;;;;;;
03.02.2003;8132263.13;РАСЧЕТЫ ПО КОНВЕРСИОННЫМ ОПЕРАЦИЯМ  СДЕЛКА НОМЕР 4;09.02.2009;8132263.13;;;;;;;;
03.02.2003;31814721.6;АВАНСОВЫЙ ПЛАТЕЖ ПО П.1 ПРИЛОЖЕНИЯ N4 К ДОГОВОРУ N;09.02.2009;31814721.6;;;;;;;;
03.02.2003;5000000;ОПЛАТА ПО ДОГ. ОТ 01.12.02Г. СУММА 5000000-00. В Т;09.02.2009;5000000.0;;;;;;;;
03.02.2003;5000000;МБК ОТ 09.02.2009 СРОКОМ НА ОДИН ДЕНЬ СОГЛ ГЕН СОГ;09.02.2009;5000000.0;;;;;;;;
03.02.2003;5000000;ПОСТАВКА МБК ПО СДЕЛКЕ 25 ОТ 09.02.2009Г;09.02.2009;5000000.0;;;;;;;;
03.02.2003;30000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293192/3158 ОТ 31.01.09. КОН;09.02.2009;30000000.0;;;;;;;;
03.02.2003;10000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293230/3173 ОТ 31.01.09. КОН;09.02.2009;10000000.0;;;;;;;;
03.02.2003;20000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293277/3207 ОТ 31.01.09. КОН;09.02.2009;20000000.0;;;;;;;;
03.02.2003;20000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293276/3206 ОТ 31.01.09. КОН;09.02.2009;20000000.0;;;;;;;;
03.02.2003;30000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293301/3224 ОТ 31.01.09. КОН;09.02.2009;30000000.0;;;;;;;;
03.02.2003;30000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293367/3266 ОТ 31.01.09. КОН;09.02.2009;30000000.0;;;;;;;;
03.02.2003;12000000;ВОЗВРАТ МБК ПО СДЕЛКЕ 293369/3268 ОТ 31.01.09. КОН;09.02.2009;12000000.0;;;;;;;;
03.02.2003;24000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА ДО 04/02/09;09.02.2009;24000000.0;;;;;;;;
03.02.2003;6875908.82;ОПЛАТА ЗА ТОВАР ПО ДОГОВОРУ ОТ 19.01.00 Г. ПРОТ.17;09.02.2009;6875908.82;;;;;;;;
03.02.2003;9000000;ПЕРЕВОД ДЕНЕЖНЫХ СРЕДСТВ ДЛЯ ПОДКРЕПЛЕНИЯ КОРСЧЕТА;09.02.2009;9000000.0;;;;;;;;
03.02.2003;50000000;ПРЕДОСТАВЛЕНИЕ МБК.НДС НЕ ОБЛАГАЕТСЯ;09.02.2009;50000000.0;;;;;;;;
03.02.2003;6000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;6000000.0;;;;;;;;
03.02.2003;5000000;ВЫДАЧА МБК. ПРЕДЛОЖЕНИЕ НА ПРОДАЖУ ФОНДОВ N 8\02\0;09.02.2009;5000000.0;;;;;;;;
03.02.2003;30000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;15000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;15000000.0;;;;;;;;
03.02.2003;30000000;ПРЕДОСТАВЛЕНИЕ МЕЖБАНКОВСКОГО КРЕДИТА.НДС НЕ ОБЛАГ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;30700000;101KNF - РАСЧЕТЫ ПО КОНВЕРСИОННЫМ ОПЕРАЦИЯМ НДС НЕ;09.02.2009;30700000.0;;;;;;;;
03.02.2003;39000000;101KNF - РАСЧЕТЫ ПО КОНВЕРСИОННЫМ ОПЕРАЦИЯМ НДС НЕ;09.02.2009;39000000.0;;;;;;;;
03.02.2003;4450000;ОПЛАТА ЗА АВИАТОПЛИВО ТС-1 ПО ДОГ. N 64537-10/02-1;09.02.2009;4450000.0;;;;;;;;
03.02.2003;4100000;ОПЛАТА  ЗА ТРАНСПОРТНО-ЭКСПЕДИТОРСКИЕ УСЛУГИ КОКСУ;09.02.2009;4100000.0;;;;;;;;
03.02.2003;5000000;ОПЛАТА ЗА ЖЕЛЕЗОРУДНОЕ СЫРЬЕ ПО ДОГОВОРУ 05/12-02 ;09.02.2009;5000000.0;;;;;;;;
03.02.2003;19500000;ПЕРЕВОД СРЕДСТВ ДЛЯ ВЕДЕНИЯ ХОЗЯЙСТВЕННОЙ ДЕЯТЕЛЬН;09.02.2009;19500000.0;;;;;;;;
03.02.2003;4001800;ОПЛАТА ПО ДОГОВОРУ N 1697/00098 ОТ 09/02/09. В Т.Ч;09.02.2009;4001800.0;;;;;;;;
03.02.2003;92970000;ПЕРЕВОД ДЕНЕЖНЫХ СРЕДСТВ. НДС НЕ ОБЛАГАЕТСЯ.;09.02.2009;92970000.0;;;;;;;;
03.02.2003;25348179.84;ОПЛАТА ПО ДОГОВОРУ ДП 187 ОТ 09/02/09. НДС НЕ ОБЛА;09.02.2009;25348179.84;;;;;;;;
03.02.2003;28045844.85;ОПЛАТА ПО ДОГОВОРУ КУПЛИ-ПРОДАЖИ ОБЛИГАЦИЙ КО 09 О;09.02.2009;28045844.85;;;;;;;;
03.02.2003;30464086;ОПЛАТА ПО ДОГОВОРУ 2502-300109-094500-6 ОТ 30/01/0;09.02.2009;30464086.0;;;;;;;;
03.02.2003;3024277.5;ОПЛАТА ЗА ПЕРЕВОЗКУ ГРУЗОВ ПО ДОГ.N166/209Д ОТ 11/;09.02.2009;3024277.5;;;;;;;;
03.02.2003;4305000;ОПЛАТА ПО ДОГ Б/Н В ТЧ  НДС 717500.00;09.02.2009;4305000.0;;;;;;;;
03.02.2003;250000000;НА ВЫПОЛНЕНИЕ МЕЖДУНАРОДНЫХ ПЕРЕВОЗОК ПО ПРЕЙСКУРА;09.02.2009;250000000.0;;;;;;;;
03.02.2003;44442421.1;НА ВЫПОЛНЕНИЕ МЕЖДУНАРОДНЫХ ПЕРЕВОЗОК ПО ПРЕЙСКУРА;09.02.2009;44442421.1;;;;;;;;
03.02.2003;5000000;ПРЕДОПЛАТА ЗА ПЕРЕВОЗКИ В ФЕВРАЛЕ 2009 Г. ПО ДОГОВ;09.02.2009;5000000.0;;;;;;;;
03.02.2003;3183450;ОПЛАТА ПО ДОГ.001-09 ОТ 04.01.09   (ПРИЛ.01)      ;09.02.2009;3183450.0;;;;;;;;
03.02.2003;3050000;ОПЛАТА ЗА ПОСТАВЛЕННЫЕ НЕФТЕПРОДУКТЫ ПО ДОГОВОРУ N;09.02.2009;3050000.0;;;;;;;;
03.02.2003;3200000;ПОПОЛНЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ НА РАСЧЕТНОМ СЧЕТУ СОБ;09.02.2009;3200000.0;;;;;;;;
03.02.2003;7880000;ОПЛАЧЕНО ПО ДОГОВОРУ N 17-01/09В ОТ 17.01.2009 Г. ;09.02.2009;7880000.0;;;;;;;;
03.02.2003;5000000;ДЛЯ ЗАЧИСЛЕНИЯ НА Р/С  40702810400240000136 ОАО А;09.02.2009;5000000.0;;;;;;;;
03.02.2003;38000000;ПОПОЛНЕНИЕ КОРРЕСПОНДЕНТСКОГО СЧЕТА.;09.02.2009;38000000.0;;;;;;;;
03.02.2003;10000000;ВОЗВРАТ ОСНОВНОЙ СУММЫ МБК ПРИВЛЕЧЕННОГО ПО ДОГОВО;09.02.2009;10000000.0;;;;;;;;
03.02.2003;5000000;ПЕРЕЧИСЛЕНИЕ ОСНОВНОЙ СУММЫ МБК ПО ДОГОВОРУ N50 ОТ;09.02.2009;5000000.0;;;;;;;;
03.02.2003;16000000;ПОПОЛНЕНИЕ КОРРЕСПОНДЕНТСКОГО СЧЕТА               ;09.02.2009;16000000.0;;;;;;;;
03.02.2003;10000000;ДЛЯ ЗАЧИСЛЕНИЯ НА СЧЕТ МПС РФ 40505810117000009333;09.02.2009;10000000.0;;;;;;;;
03.02.2003;12038000;ПЕРЕЧИСЛЕНИЕ СОБСТВЕННЫХ СР-В СУММА 12098000.00 БЕ;09.02.2009;12038000.0;;;;;;;;
03.02.2003;4786000;ОПЛАТА ЗА ТОВАР ПО ДОГ.ПОСТАВКИ 22 ОТ 30.12.02. СУ;09.02.2009;4786000.0;;;;;;;;
03.02.2003;3309508.8;ЧАСТ.ОПЛАТА СЧЕТА N 10061/014 ОТ 18.01.09 ЗА ОТСТА;09.02.2009;3309508.8;;;;;;;;
03.02.2003;4049693.17;ОПЛАТА СЧЕТА N 10061/015 ОТ 18.01.09 ЗА ОТСТАНОВКУ;09.02.2009;4049693.17;;;;;;;;
03.02.2003;3009993.36;ОПЛАТА ПО СЧ.153-77167-2132/09.    2131/09 ОТ 27.0;09.02.2009;3009993.36;;;;;;;;
03.02.2003;6812583;ОПЛАТА ПО ЛИЦ. СОГЛ. N А-93/02 ОТ 30.12.02Г. ПО ПР;09.02.2009;6812583.0;;;;;;;;
03.02.2003;5571037.5;ОПЛАТА ПО ЛИЦ. СОГЛ. N А-93/02 ОТ 30.12.02Г. ПО ПР;09.02.2009;5571037.5;;;;;;;;
03.02.2003;50000000;ПОДКРЕПЛЕНИЕ КОР.СЧЕТА НДС НЕ ОБЛАГАЕТСЯ;09.02.2009;50000000.0;;;;;;;;
03.02.2003;30000000;ПОДКРЕПЛЕНИЕ КОР.СЧЕТА НДС НЕ ОБЛАГАЕТСЯ;09.02.2009;30000000.0;;;;;;;;
03.02.2003;10000000;ПРЕДОСТАВДЕНИЕ МБК СОГЛАСНО ПРЕДЛ. N 10 К ГЕН. СОГ;09.02.2009;10000000.0;;;;;;;;
03.02.2003;10000000;ПРЕДОСТАВЛЕНИЕ МБК  ПО ПРЕДЛ  N11 ОТ 09.02.2009Г. ;09.02.2009;10000000.0;;;;;;;;
03.02.2003;10000000;ПРЕДОСТАВЛЕНИЕ МБК СОГЛАСНО ПРЕДЛ. N 19 ОТ 09.02.0;09.02.2009;10000000.0;;;;;;;;
03.02.2003;3038000;ВОЗВРАТ СУММЫ ЗАЙМА ПО ДОГОВОРУ 5/09 ОТ 27.01.09 Н;09.02.2009;3038000.0;;;;;;;;
03.02.2003;7179946;ПЕРЕВОД СОБСТВЕННЫХ СРЕДСТВ ДЛЯ ПОДКРЕПЛЕНИЯ К/С В;09.02.2009;7179946.0;;;;;;;;
03.02.2003;3190000;ПЕРЕЧИСЛЕНИЕ РУБЛЕВЫХ СРЕДСТВ ПО РЕЗУЛЬТАТАМ НЕТТИ;09.02.2009;3190000.0;;;;;;;;
03.02.2003;31850000;ПЕРЕЧИСЛЕНИЕ   ОСНОВНОЙ СУММЫ РУБЛЕВОГО ПОКРЫТИЯ С;09.02.2009;31850000.0;;;;;;;;
